mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__C,param_model__gamma,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.02449007034301758,0.002476868475375793,0.01342911720275879,0.0003497137957029793,0.1,scale,"{'model__C': 0.1, 'model__gamma': 'scale'}",0.36246897324508687,0.29757479662193587,0.2739697493517718,0.3148758324084351,0.27536485017854373,0.3048508403611547,0.03254644654659659,11
0.029568862915039063,0.004691749003481376,0.015261983871459961,0.0032862403919750077,0.1,0.001,"{'model__C': 0.1, 'model__gamma': 0.001}",0.46157372039724975,0.4427860696517413,0.5064095845037944,0.4676916221033868,0.5224887551174316,0.4801899503547208,0.02959216321195683,10
0.027478551864624022,0.004488384378664864,0.01417994499206543,0.003113961540973326,0.1,0.01,"{'model__C': 0.1, 'model__gamma': 0.01}",0.1015625,0.10209424083769633,0.10209424083769633,0.10209424083769633,0.17062279670975322,0.11569360384456844,0.02746536854755344,14
0.03349142074584961,0.004150190926557084,0.014277935028076172,0.0036050031942843007,0.1,0.1,"{'model__C': 0.1, 'model__gamma': 0.1}",0.1015625,0.10209424083769633,0.10209424083769633,0.10209424083769633,0.10209424083769633,0.10198789267015707,0.00021269633507853267,18
0.037189579010009764,0.0031570883049586522,0.016818761825561523,0.0019601510191960612,0.1,1,"{'model__C': 0.1, 'model__gamma': 1}",0.1015625,0.10209424083769633,0.10209424083769633,0.10209424083769633,0.10209424083769633,0.10198789267015707,0.00021269633507853267,18
0.034324026107788085,0.010282793524694188,0.018805313110351562,0.008372691245378004,1.0,scale,"{'model__C': 1, 'model__gamma': 'scale'}",0.4340828750981932,0.5062889036853202,0.47912506695468154,0.49390689270749244,0.5096816593789626,0.48461707956493,0.027452030066208038,9
0.030370426177978516,0.004915681967563053,0.01965785026550293,0.006303169477033096,1.0,0.001,"{'model__C': 1, 'model__gamma': 0.001}",0.6389763313335111,0.722202815209304,0.6580910936889197,0.7323804244535952,0.6777644282781269,0.6858830185926913,0.03611004371708483,4
0.03536982536315918,0.010396375233061075,0.013261508941650391,0.003710241120308355,1.0,0.01,"{'model__C': 1, 'model__gamma': 0.01}",0.5305431171725354,0.5265284160810041,0.48436205874792937,0.5208331440787541,0.46880631727919364,0.5062146106718833,0.024880284877237032,8
0.031458711624145506,0.0069465554045245615,0.011780023574829102,0.0019895485727111977,1.0,0.1,"{'model__C': 1, 'model__gamma': 0.1}",0.1015625,0.11614509246088194,0.10209424083769633,0.11668811668811668,0.12698412698412698,0.1126948153941644,0.009678180818096184,15
0.036118936538696286,0.005531635419607457,0.018052291870117188,0.003943277870430806,1.0,1,"{'model__C': 1, 'model__gamma': 1}",0.1015625,0.10209424083769633,0.10209424083769633,0.10209424083769633,0.10209424083769633,0.10198789267015707,0.00021269633507853267,18
0.02816610336303711,0.0058276154150758725,0.019020986557006837,0.007614346565914202,10.0,scale,"{'model__C': 10, 'model__gamma': 'scale'}",0.5966579886408527,0.6752812404986318,0.6197586895862758,0.6155487556099551,0.6377946127946128,0.6290082574260656,0.026576837990749273,5
0.031078386306762695,0.006771700585185322,0.012612867355346679,0.0022547352972999497,10.0,0.001,"{'model__C': 10, 'model__gamma': 0.001}",0.6901491075077997,0.7488891500299977,0.7327661669766933,0.7581076697875544,0.736529656079529,0.7332883500763148,0.023371592069453672,2
0.036004257202148435,0.002961910667567187,0.014938163757324218,0.0011163279652774932,10.0,0.01,"{'model__C': 10, 'model__gamma': 0.01}",0.5281597871461495,0.5632830770761805,0.5499428078696371,0.5561533098650328,0.5302604802604802,0.5455598924434961,0.014016971080289816,6
0.042869186401367186,0.0046044968025714,0.01582622528076172,0.0006920659016321938,10.0,0.1,"{'model__C': 10, 'model__gamma': 0.1}",0.1015625,0.11614509246088194,0.10209424083769633,0.11668811668811668,0.1497326203208556,0.11724451406151011,0.01750686549895886,12
0.04373617172241211,0.0057812183757385265,0.014786672592163087,0.001623191973125967,10.0,1,"{'model__C': 10, 'model__gamma': 1}",0.1015625,0.11614509246088194,0.10209424083769633,0.11614509246088194,0.10209424083769633,0.1076082333194313,0.006973020085284136,16
0.018809080123901367,0.00025469586265262467,0.010850667953491211,0.0006685358480697521,100.0,scale,"{'model__C': 100, 'model__gamma': 'scale'}",0.7583425909453306,0.7726809575401125,0.7697964173507652,0.75501247960297,0.780506329113924,0.7672677549106204,0.009389430952449967,1
0.03390345573425293,0.004025946226517351,0.011756706237792968,0.0016634203932164222,100.0,0.001,"{'model__C': 100, 'model__gamma': 0.001}",0.6890484148300395,0.7552091638278853,0.7327661669766933,0.7383689861581313,0.736529656079529,0.7303844775744557,0.022055036483226504,3
0.03383150100708008,0.0015283392472120636,0.016151952743530273,0.0036528035836622453,100.0,0.01,"{'model__C': 100, 'model__gamma': 0.01}",0.5281597871461495,0.5632830770761805,0.5499428078696371,0.5561533098650328,0.5302604802604802,0.5455598924434961,0.014016971080289816,6
0.04118990898132324,0.002195104292032028,0.014617824554443359,0.0019838509289737197,100.0,0.1,"{'model__C': 100, 'model__gamma': 0.1}",0.1015625,0.11614509246088194,0.10209424083769633,0.11668811668811668,0.1497326203208556,0.11724451406151011,0.01750686549895886,12
0.03011012077331543,0.004470249558946467,0.012676095962524414,0.0025317395676064235,100.0,1,"{'model__C': 100, 'model__gamma': 1}",0.1015625,0.11614509246088194,0.10209424083769633,0.11614509246088194,0.10209424083769633,0.1076082333194313,0.006973020085284136,16
