mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__C,param_model__gamma,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.018215084075927736,0.0010458486207230119,0.010781335830688476,0.0019887201402714505,0.1,scale,"{'model__C': 0.1, 'model__gamma': 'scale'}",0.29172780630961115,0.33036410416341805,0.30494839101396476,0.25486725663716814,0.3210776524180306,0.3005970421084385,0.026436127712808503,11
0.020787668228149415,0.0019282718868223773,0.011233854293823241,0.0021300261544183333,0.1,0.001,"{'model__C': 0.1, 'model__gamma': 0.001}",0.4889848055170636,0.5167113389831766,0.5149815622376599,0.4648505371041437,0.4508403361344538,0.48727371599529956,0.026334070469973367,9
0.028209400177001954,0.0017017260751341701,0.012342262268066406,0.0021687200181419943,0.1,0.01,"{'model__C': 0.1, 'model__gamma': 0.01}",0.10362694300518134,0.10209424083769633,0.10209424083769633,0.10209424083769633,0.10416666666666667,0.1028152664369874,0.0008994148293897996,12
0.028972101211547852,0.001678642955931734,0.012575864791870117,0.0008531478568566868,0.1,0.1,"{'model__C': 0.1, 'model__gamma': 0.1}",0.10362694300518134,0.10209424083769633,0.10209424083769633,0.10209424083769633,0.10416666666666667,0.1028152664369874,0.0008994148293897996,12
0.023273801803588866,0.0006367125278891818,0.011167240142822266,0.0004804448597856848,0.1,1,"{'model__C': 0.1, 'model__gamma': 1}",0.10362694300518134,0.10209424083769633,0.10209424083769633,0.10209424083769633,0.10416666666666667,0.1028152664369874,0.0008994148293897996,12
0.017343902587890626,0.001515262301720573,0.01100153923034668,0.0014588846328848827,1.0,scale,"{'model__C': 1, 'model__gamma': 'scale'}",0.4723672038983766,0.5040569924237857,0.5544851355526746,0.4179053976745929,0.422723704866562,0.47430768688319835,0.05130172581536013,10
0.020973634719848634,0.001187654390051782,0.010276889801025391,0.0013426823815445139,1.0,0.001,"{'model__C': 1, 'model__gamma': 0.001}",0.6777359703353689,0.7802701992842839,0.6666221102840821,0.6588376856118792,0.656621437634096,0.688017480629942,0.046714467519996944,4
0.03201513290405274,0.0034341820323840356,0.013939428329467773,0.0015066705595097416,1.0,0.01,"{'model__C': 1, 'model__gamma': 0.01}",0.5091096103089583,0.5618006993006993,0.48466829006682033,0.5216148720935267,0.47193203328690314,0.5098251010113816,0.03133599580392962,8
0.030046939849853516,0.0019700598661784065,0.011921834945678712,0.0012251496114914844,1.0,0.1,"{'model__C': 1, 'model__gamma': 0.1}",0.10362694300518134,0.10209424083769633,0.10209424083769633,0.10209424083769633,0.10416666666666667,0.1028152664369874,0.0008994148293897996,12
0.02508578300476074,0.0016484625086507021,0.010630321502685548,0.0007667295875458149,1.0,1,"{'model__C': 1, 'model__gamma': 1}",0.10362694300518134,0.10209424083769633,0.10209424083769633,0.10209424083769633,0.10416666666666667,0.1028152664369874,0.0008994148293897996,12
0.015550613403320312,0.0016173836047533934,0.009614372253417968,0.0014163162818146978,10.0,scale,"{'model__C': 10, 'model__gamma': 'scale'}",0.6352144991419549,0.6349951373359614,0.6211105372094154,0.5858148063683827,0.5946813929402448,0.6143632745991918,0.02053467497485783,5
0.023170852661132814,0.0013728615268016428,0.009415245056152344,0.0007574704909953708,10.0,0.001,"{'model__C': 10, 'model__gamma': 0.001}",0.7176885817236694,0.7705690200210749,0.7068529656028402,0.7404278693920169,0.743682818794509,0.7358442511068221,0.022173791926735558,3
0.03596796989440918,0.004731181985641812,0.014171361923217773,0.0018930794606772292,10.0,0.01,"{'model__C': 10, 'model__gamma': 0.01}",0.5180013971543672,0.623478171190911,0.5260243100299182,0.5528052704151984,0.5666936587151785,0.5574005615011147,0.037444604860826555,6
0.040848398208618165,0.004968052595132124,0.015842628479003907,0.001733717484499269,10.0,0.1,"{'model__C': 10, 'model__gamma': 0.1}",0.10362694300518134,0.10209424083769633,0.10209424083769633,0.10209424083769633,0.10416666666666667,0.1028152664369874,0.0008994148293897996,12
0.038579702377319336,0.0025285936213891936,0.016412639617919923,0.001987938336482036,10.0,1,"{'model__C': 10, 'model__gamma': 1}",0.10362694300518134,0.10209424083769633,0.10209424083769633,0.10209424083769633,0.10416666666666667,0.1028152664369874,0.0008994148293897996,12
0.020367193222045898,0.0024520225383167873,0.010213088989257813,0.0012322991568300093,100.0,scale,"{'model__C': 100, 'model__gamma': 'scale'}",0.783470175987614,0.7823156898445176,0.8059121621621621,0.7564137139882197,0.687538369304114,0.7631300222573254,0.0409177955963892,1
0.03185844421386719,0.0031589700617708316,0.012470197677612305,0.002082415989756757,100.0,0.001,"{'model__C': 100, 'model__gamma': 0.001}",0.724210396649421,0.7641436909641668,0.7068529656028402,0.7591667045919993,0.7502168174962293,0.7409181150609313,0.021901993174188422,2
0.032138729095458986,0.0019578482225027683,0.012183856964111329,0.000890746724046776,100.0,0.01,"{'model__C': 100, 'model__gamma': 0.01}",0.5180013971543672,0.623478171190911,0.5260243100299182,0.5528052704151984,0.5666936587151785,0.5574005615011147,0.037444604860826555,6
0.0321812629699707,0.0007036575611338067,0.01205301284790039,0.0001335067406226008,100.0,0.1,"{'model__C': 100, 'model__gamma': 0.1}",0.10362694300518134,0.10209424083769633,0.10209424083769633,0.10209424083769633,0.10416666666666667,0.1028152664369874,0.0008994148293897996,12
0.03128705024719238,0.002012362621800215,0.013388633728027344,0.002124665296886883,100.0,1,"{'model__C': 100, 'model__gamma': 1}",0.10362694300518134,0.10209424083769633,0.10209424083769633,0.10209424083769633,0.10416666666666667,0.1028152664369874,0.0008994148293897996,12
