mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__C,param_model__gamma,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.021786260604858398,0.004961127046977534,0.012333917617797851,0.000800392957668663,0.1,scale,"{'model__C': 0.1, 'model__gamma': 'scale'}",0.3387605042016807,0.32823426573426573,0.2509127671025645,0.24846847135800884,0.31817832693271,0.29691086706584596,0.039108421558219864,11
0.02021627426147461,0.0022046952390167565,0.012152290344238282,0.0013104714415077593,0.1,0.001,"{'model__C': 0.1, 'model__gamma': 0.001}",0.4725883569167151,0.5135437822870352,0.4985984219269103,0.48758455419966684,0.5142602495543672,0.49731507297693894,0.01586348311334557,9
0.029200077056884766,0.004239210053376881,0.012312889099121094,0.001989269488620987,0.1,0.01,"{'model__C': 0.1, 'model__gamma': 0.01}",0.1015625,0.10209424083769633,0.10209424083769633,0.10209424083769633,0.1804463459759482,0.11765831369780744,0.031394691614793455,16
0.030717182159423827,0.0021651053445439555,0.01275324821472168,0.0009982387801783686,0.1,0.1,"{'model__C': 0.1, 'model__gamma': 0.1}",0.1015625,0.10209424083769633,0.10209424083769633,0.10209424083769633,0.12698412698412698,0.10696586989944319,0.0100112469964982,19
0.02573533058166504,0.0025120173035222647,0.014255285263061523,0.0027493522336622467,0.1,1,"{'model__C': 0.1, 'model__gamma': 1}",0.1015625,0.10209424083769633,0.10209424083769633,0.10209424083769633,0.3046703296703297,0.14250311043668373,0.08108387115043977,12
0.021843147277832032,0.0016735793231635566,0.01313323974609375,0.0017089228161300419,1.0,scale,"{'model__C': 1, 'model__gamma': 'scale'}",0.49549982027110073,0.42563421958796305,0.3564828304411638,0.30198973042362004,0.5093822040792817,0.41779776096062593,0.07957103866071796,10
0.026096439361572264,0.0032266923288546303,0.014842653274536132,0.0047010292280058085,1.0,0.001,"{'model__C': 1, 'model__gamma': 0.001}",0.7045332868788328,0.6677350427350427,0.6282316367842684,0.6681427423703657,0.6836730151947543,0.6704631447926527,0.025026395404504964,4
0.04273710250854492,0.00870392838677571,0.01988639831542969,0.0036868395561518532,1.0,0.01,"{'model__C': 1, 'model__gamma': 0.01}",0.43793265666875747,0.44181185088797315,0.5594786280826183,0.6172701137871416,0.532172026222793,0.5177330551298567,0.06926894779280074,8
0.049342012405395506,0.006777381259879105,0.018144655227661132,0.004487221116644055,1.0,0.1,"{'model__C': 1, 'model__gamma': 0.1}",0.10209424083769633,0.10209424083769633,0.10209424083769633,0.11614509246088194,0.17484984984984986,0.11945553296476415,0.028226699248970633,15
0.039258146286010744,0.00468747435945524,0.018437671661376952,0.0019091816462775946,1.0,1,"{'model__C': 1, 'model__gamma': 1}",0.1015625,0.10209424083769633,0.10209424083769633,0.10209424083769633,0.12698412698412698,0.10696586989944319,0.0100112469964982,19
0.02361922264099121,0.0031106583518399067,0.013640356063842774,0.00308247589103054,10.0,scale,"{'model__C': 10, 'model__gamma': 'scale'}",0.6480463980463981,0.5730448501239577,0.5478589891411667,0.6500325630858265,0.686959431930621,0.621188446465594,0.052104069583787035,5
0.0299591064453125,0.0035919879122125573,0.011355400085449219,0.001773574826798051,10.0,0.001,"{'model__C': 10, 'model__gamma': 0.001}",0.7431791721370358,0.6905626642345654,0.7445983569647118,0.6988285590813681,0.733483383775208,0.7221304272385779,0.022874649159254665,2
0.02918553352355957,0.003273234392346576,0.012201976776123048,0.002140038251440672,10.0,0.01,"{'model__C': 10, 'model__gamma': 0.01}",0.5112895381699625,0.4743430446704187,0.5747593026281551,0.6207556935817806,0.5495131957047792,0.5461321549510193,0.05053177581980604,6
0.0364987850189209,0.004074278204714495,0.013220739364624024,0.0025397540426847346,10.0,0.1,"{'model__C': 10, 'model__gamma': 0.1}",0.10209424083769633,0.10209424083769633,0.10209424083769633,0.11614509246088194,0.18508454106280192,0.12150247120735455,0.0322534318557927,13
0.03053908348083496,0.00489555722507707,0.01272287368774414,0.0023552851729611375,10.0,1,"{'model__C': 10, 'model__gamma': 1}",0.1015625,0.10209424083769633,0.10209424083769633,0.11614509246088194,0.14142181695373185,0.1126635782180013,0.015400084152525015,17
0.01756176948547363,0.0026896102499463967,0.009861183166503907,0.0036336008330506175,100.0,scale,"{'model__C': 100, 'model__gamma': 'scale'}",0.7403431749725534,0.7461173320350536,0.71371559520668,0.7465454329351637,0.7812263826863621,0.7455895835671627,0.021515806073989494,1
0.02837343215942383,0.0030701549870754677,0.010342836380004883,0.0019843162312031507,100.0,0.001,"{'model__C': 100, 'model__gamma': 0.001}",0.7176725866370521,0.684654884396533,0.7508979079017343,0.704265873015873,0.7214053552081721,0.7157793214318728,0.02177081486773089,3
0.032028579711914064,0.00321938389306574,0.011661577224731445,0.0011820788573910102,100.0,0.01,"{'model__C': 100, 'model__gamma': 0.01}",0.5112895381699625,0.4743430446704187,0.5747593026281551,0.6207556935817806,0.5495131957047792,0.5461321549510193,0.05053177581980604,6
0.03318910598754883,0.003988816343839644,0.012516260147094727,0.0014466976755583688,100.0,0.1,"{'model__C': 100, 'model__gamma': 0.1}",0.10209424083769633,0.10209424083769633,0.10209424083769633,0.11614509246088194,0.18508454106280192,0.12150247120735455,0.0322534318557927,13
0.031310749053955075,0.005000068656428741,0.014449691772460938,0.0024729230645201303,100.0,1,"{'model__C': 100, 'model__gamma': 1}",0.1015625,0.10209424083769633,0.10209424083769633,0.11614509246088194,0.14142181695373185,0.1126635782180013,0.015400084152525015,17
