mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__C,param_model__gamma,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.04097938537597656,0.004205602168351084,0.027015113830566408,0.006254757826205897,0.1,scale,"{'model__C': 0.1, 'model__gamma': 'scale'}",0.5633984404195421,0.5966669074100823,0.5755274261603376,0.5847313405464882,0.5849025974025974,0.5810453423878096,0.011084753862770469,16
0.0392765998840332,0.0019427992564141903,0.022190237045288087,0.004695895204303029,0.1,0.001,"{'model__C': 0.1, 'model__gamma': 0.001}",0.10362694300518134,0.10209424083769633,0.10209424083769633,0.10209424083769633,0.10416666666666667,0.1028152664369874,0.0008994148293897996,20
0.03872647285461426,0.010428748553889498,0.01826791763305664,0.00442771667389364,0.1,0.01,"{'model__C': 0.1, 'model__gamma': 0.01}",0.42696661007357106,0.46101536544850497,0.43902179691653376,0.42655935613682094,0.49491097470723955,0.44969482065653404,0.02583946606307946,18
0.02090425491333008,0.002251879922232264,0.013283252716064453,0.0008871709937081414,0.1,0.1,"{'model__C': 0.1, 'model__gamma': 0.1}",0.5881693301444982,0.587782844827151,0.5902496281561923,0.5556894494394494,0.61587656529517,0.5875535635724922,0.019106096925697858,15
0.031882858276367186,0.003293921248877883,0.022484970092773438,0.005879327653689689,0.1,1,"{'model__C': 0.1, 'model__gamma': 1}",0.3323930995012673,0.11513157894736842,0.12753388881979855,0.19425876751213259,0.27081945369753496,0.20802735769562036,0.08331636498519411,19
0.031084489822387696,0.004321133107352904,0.02290210723876953,0.01070668259306995,1.0,scale,"{'model__C': 1, 'model__gamma': 'scale'}",0.7839218046004895,0.7625415070242656,0.7526576126576128,0.7198663980478105,0.7711609634753065,0.7580296571610969,0.021672491790395838,9
0.04270048141479492,0.004126163285695691,0.02308030128479004,0.0031334166539492793,1.0,0.001,"{'model__C': 1, 'model__gamma': 0.001}",0.4410737267880125,0.45798319327731096,0.4535192921703493,0.4509893788733236,0.47952119309262164,0.45661735684032356,0.012722639664347758,17
0.03391270637512207,0.005694027094817666,0.0210421085357666,0.004573319905572846,1.0,0.01,"{'model__C': 1, 'model__gamma': 0.01}",0.7199077204317231,0.7105558347088503,0.718551670691626,0.6505947896519256,0.6682832930857514,0.6935786617139753,0.02860966216068528,11
0.026851654052734375,0.008886474968622793,0.016305303573608397,0.005213193973693018,1.0,0.1,"{'model__C': 1, 'model__gamma': 0.1}",0.7492789112619441,0.7817663144234335,0.7671221322537112,0.7495880802184351,0.7552704383690299,0.7606051753053108,0.012396649516353088,8
0.028692913055419923,0.0030977313693589833,0.011864948272705077,0.0013070498651622097,1.0,1,"{'model__C': 1, 'model__gamma': 1}",0.6423885522772509,0.7107942347906321,0.634695574765151,0.6263068948822165,0.6994132152582857,0.6627196943947072,0.03516297625854219,12
0.015987730026245116,0.0019481140553812134,0.008852052688598632,0.001360432485665329,10.0,scale,"{'model__C': 10, 'model__gamma': 'scale'}",0.8039850746637598,0.8559197067275015,0.7899349809046997,0.8018559843911957,0.8557942752207023,0.8214980043815718,0.02845988015950774,4
0.018051576614379884,0.0013221234262642161,0.011489009857177735,0.0013092874099495087,10.0,0.001,"{'model__C': 10, 'model__gamma': 0.001}",0.7336143308746048,0.7128471283918041,0.7043865162031688,0.6469186544167822,0.710995232329118,0.7017523724430956,0.029111454135660228,10
0.01556391716003418,0.0014364410167547383,0.010794782638549804,0.0016052414934916636,10.0,0.01,"{'model__C': 10, 'model__gamma': 0.01}",0.8180870039480954,0.8198757160100294,0.8072693210545323,0.7684956629730536,0.8186969148994465,0.8064849237770314,0.019528714876400118,5
0.018444633483886717,0.0033707130459352066,0.009761857986450195,0.0019175520812152313,10.0,0.1,"{'model__C': 10, 'model__gamma': 0.1}",0.7560356513527573,0.8180039598014469,0.7887578752673255,0.8223002804534411,0.8445683827645518,0.8059332299279045,0.03063011280644018,6
0.028716421127319335,0.001590702978046437,0.011779975891113282,0.0014515821085131916,10.0,1,"{'model__C': 10, 'model__gamma': 1}",0.6394258373205741,0.6804998178617885,0.6324533436984451,0.6114390371737428,0.6934286813804886,0.6514493434870079,0.030699941990686107,13
0.024394655227661134,0.0020379784990577567,0.009103775024414062,0.002847073463290217,100.0,scale,"{'model__C': 100, 'model__gamma': 'scale'}",0.7892218417047184,0.8498010776010889,0.794610958433528,0.8345900945900946,0.8823645652593021,0.8301177075177465,0.03484357191493409,2
0.016620683670043945,0.003021930276513487,0.008814764022827149,0.0016300407499201968,100.0,0.001,"{'model__C': 100, 'model__gamma': 0.001}",0.8162750626566415,0.8135024824237153,0.7920539906103286,0.7680293912641362,0.8161598564037589,0.8012041566717161,0.018901558543055128,7
0.017240619659423827,0.003133871054635002,0.007805156707763672,0.0019754145518184655,100.0,0.01,"{'model__C': 100, 'model__gamma': 0.01}",0.8407565138951532,0.8431977384319602,0.8494462507620402,0.7948938866012036,0.8628286528286528,0.838224608503802,0.022978156057023007,1
0.020055198669433595,0.001592618916470141,0.0077683448791503905,0.001820980889103102,100.0,0.1,"{'model__C': 100, 'model__gamma': 0.1}",0.816370302072357,0.8118871252204585,0.7952902797312079,0.8354672339818403,0.8577607496154551,0.8233551381242638,0.02144009561266955,3
0.028081178665161133,0.002320683527598237,0.011505794525146485,0.0018669839178257698,100.0,1,"{'model__C': 100, 'model__gamma': 1}",0.6394258373205741,0.6804998178617885,0.6324533436984451,0.6114390371737428,0.6934286813804886,0.6514493434870079,0.030699941990686107,13
