mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__C,param_model__gamma,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.02576313018798828,0.0047649228346409046,0.017061948776245117,0.004152748811613915,0.1,scale,"{'model__C': 0.1, 'model__gamma': 'scale'}",0.2753953805893731,0.2898550724637681,0.3124294512205582,0.30736060303735724,0.31410243926189196,0.29982858931458967,0.014937928041030132,11
0.04301795959472656,0.009009653265935396,0.019301128387451173,0.003937497039050939,0.1,0.001,"{'model__C': 0.1, 'model__gamma': 0.001}",0.5423187352981873,0.4498712649227087,0.46735539345153343,0.49186354869816784,0.4724112933177156,0.4847640471376626,0.03173673912821813,8
0.05737085342407226,0.008984618767593062,0.026708507537841798,0.0073843620342169645,0.1,0.01,"{'model__C': 0.1, 'model__gamma': 0.01}",0.1015625,0.16109625668449198,0.13943768996960487,0.18206521739130435,0.10209424083769633,0.13725118097661954,0.031910370435487036,12
0.03388981819152832,0.00301054899484208,0.016503238677978517,0.0038355668318309855,0.1,0.1,"{'model__C': 0.1, 'model__gamma': 0.1}",0.1015625,0.1015625,0.11513157894736842,0.11513157894736842,0.10209424083769633,0.10709647974648664,0.006563503578207089,16
0.029101991653442384,0.0040965631265035074,0.014682340621948241,0.0023028941731401296,0.1,1,"{'model__C': 0.1, 'model__gamma': 1}",0.1015625,0.1015625,0.10209424083769633,0.10209424083769633,0.10209424083769633,0.10188154450261781,0.00026049874555121984,20
0.017309045791625975,0.0018652569166246428,0.010983610153198242,0.0022958339697855146,1.0,scale,"{'model__C': 1, 'model__gamma': 'scale'}",0.4671775448308235,0.48695499436505835,0.45950797170309365,0.53655131826742,0.4493883515622646,0.4799160361457321,0.030879766498855408,10
0.023624372482299805,0.0064099124283835685,0.011318731307983398,0.001437054962145075,1.0,0.001,"{'model__C': 1, 'model__gamma': 0.001}",0.6942558691414527,0.6667150858001608,0.6608793942376032,0.6841379139031721,0.6493691743691744,0.6710714874903126,0.016137499478631755,4
0.03441329002380371,0.004158787151864492,0.013934469223022461,0.0018966630268984503,1.0,0.01,"{'model__C': 1, 'model__gamma': 0.01}",0.5310683226972255,0.46509740259740256,0.5402176346037508,0.48112840061658957,0.3901770890979524,0.48153776992258424,0.05387732257437704,9
0.039035987854003903,0.002566905055500199,0.01750187873840332,0.0033408058465032825,1.0,0.1,"{'model__C': 1, 'model__gamma': 0.1}",0.12644110275689224,0.1502350321622959,0.1275648470770422,0.13943768996960487,0.10209424083769633,0.1291545825607063,0.016076566667717986,15
0.045896053314208984,0.010957392843577921,0.02127494812011719,0.003082118941428633,1.0,1,"{'model__C': 1, 'model__gamma': 1}",0.1015625,0.1015625,0.11513157894736842,0.10209424083769633,0.10209424083769633,0.10448901212455222,0.0053265942973181124,19
0.026919841766357422,0.005695182246451283,0.01751093864440918,0.007390132373536644,10.0,scale,"{'model__C': 10, 'model__gamma': 'scale'}",0.6586110528575897,0.6101335523132941,0.597078377219136,0.6649310545347601,0.5741727711689751,0.6209853616187511,0.03529204119903657,5
0.03096284866333008,0.004131382272881413,0.013817262649536134,0.003910809452957495,10.0,0.001,"{'model__C': 10, 'model__gamma': 0.001}",0.7322061698707754,0.7030061002620498,0.7068939009578279,0.7364773680563155,0.6335992877897981,0.7024365653873532,0.03688839545128194,3
0.03896188735961914,0.004542996120240382,0.015271425247192383,0.001390258228007304,10.0,0.01,"{'model__C': 10, 'model__gamma': 0.01}",0.5771984936975203,0.4668874807987711,0.5547991241847174,0.5318003222491285,0.4154629629629629,0.5092296767786201,0.05965035930720069,6
0.04130558967590332,0.0050413227348212394,0.016585922241210936,0.002519965501036628,10.0,0.1,"{'model__C': 10, 'model__gamma': 0.1}",0.13805832410483573,0.1502350321622959,0.1275648470770422,0.1507897027732869,0.10209424083769633,0.13374842939103143,0.018005624704931975,13
0.04112434387207031,0.003559038780128669,0.018320512771606446,0.0014908032427606787,10.0,1,"{'model__C': 10, 'model__gamma': 1}",0.1015625,0.1015625,0.11513157894736842,0.11513157894736842,0.10209424083769633,0.10709647974648664,0.006563503578207089,16
0.021028614044189452,0.0038613518845090336,0.01189427375793457,0.0030411796424086378,100.0,scale,"{'model__C': 100, 'model__gamma': 'scale'}",0.7651875238524789,0.7602083538612291,0.7505112405956288,0.7835193210545323,0.7038754985260968,0.7526603875779931,0.026648673310765453,1
0.035471868515014646,0.005308033924403155,0.01288905143737793,0.0015611620057091069,100.0,0.001,"{'model__C': 100, 'model__gamma': 0.001}",0.7260524078004301,0.7140002075761724,0.7137129346033455,0.735966735966736,0.6513411451868281,0.7082146862267024,0.029619801615222995,2
0.04195756912231445,0.0029865688266036035,0.016124153137207033,0.003560144669848504,100.0,0.01,"{'model__C': 100, 'model__gamma': 0.01}",0.5771984936975203,0.4668874807987711,0.5547991241847174,0.5318003222491285,0.4154629629629629,0.5092296767786201,0.05965035930720069,6
0.03932828903198242,0.0074474177893798,0.015508794784545898,0.004781001903094902,100.0,0.1,"{'model__C': 100, 'model__gamma': 0.1}",0.13805832410483573,0.1502350321622959,0.1275648470770422,0.1507897027732869,0.10209424083769633,0.13374842939103143,0.018005624704931975,13
0.03531427383422851,0.005678199074711091,0.015452098846435548,0.006734411954874523,100.0,1,"{'model__C': 100, 'model__gamma': 1}",0.1015625,0.1015625,0.11513157894736842,0.11513157894736842,0.10209424083769633,0.10709647974648664,0.006563503578207089,16
