mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__C,param_model__gamma,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.022235631942749023,0.00279669118527218,0.014104175567626952,0.0015961707703034695,0.1,scale,"{'model__C': 0.1, 'model__gamma': 'scale'}",0.6184844979871418,0.541749534338761,0.5917665667665668,0.5496753246753248,0.6322110719701082,0.5867773991475804,0.03605141627143841,16
0.023209333419799805,0.001547512020985969,0.012770891189575195,0.001597295038545147,0.1,0.001,"{'model__C': 0.1, 'model__gamma': 0.001}",0.1015625,0.22569444444444442,0.22602843315184512,0.23464912280701755,0.10209424083769633,0.1780057482482007,0.062281600897430164,19
0.02321333885192871,0.002262496330186859,0.012028217315673828,0.0008366727914719575,0.1,0.01,"{'model__C': 0.1, 'model__gamma': 0.01}",0.44170826932923707,0.3861169245212901,0.45523501309909076,0.45079008853910474,0.4130275521579869,0.4293755695293419,0.02614557695067226,17
0.019232654571533205,0.0019110348343244308,0.010712528228759765,0.0018836897362803195,0.1,0.1,"{'model__C': 0.1, 'model__gamma': 0.1}",0.5947834901236129,0.5851589170613654,0.6065540526551194,0.6080728862443958,0.6104629252304874,0.6010064542629961,0.009591713820419828,15
0.0213592529296875,0.0009370791822294166,0.010694360733032227,0.000614739910547755,0.1,1,"{'model__C': 0.1, 'model__gamma': 1}",0.1015625,0.2490583804143126,0.18206521739130435,0.1720720720720721,0.11507936507936507,0.16396750699141083,0.05276002872241019,20
0.013627862930297852,0.0008414943891274967,0.009662103652954102,0.0010928666957238091,1.0,scale,"{'model__C': 1, 'model__gamma': 'scale'}",0.7910326449033978,0.7155516431924882,0.7167127879153196,0.7669656816760475,0.778344204814793,0.7537213925004093,0.03162401054098571,9
0.019628429412841798,0.0009056679828846738,0.011945581436157227,0.0010671968173014369,1.0,0.001,"{'model__C': 1, 'model__gamma': 0.001}",0.4540642076502732,0.36936997885835093,0.4276677270098323,0.43920824128620517,0.3615084023840482,0.410363711437742,0.037705428149915086,18
0.01786489486694336,0.0008788210039803017,0.01205301284790039,0.004386570518876292,1.0,0.01,"{'model__C': 1, 'model__gamma': 0.01}",0.7172166025621612,0.6973205970449797,0.716266339869281,0.7056162344735649,0.7312507087747289,0.7135340965449432,0.01149325418554304,10
0.015152454376220703,0.0009852149685975055,0.00843954086303711,0.001322694973751746,1.0,0.1,"{'model__C': 1, 'model__gamma': 0.1}",0.7905518069986006,0.7446699905033238,0.7224356480902345,0.7543968348175163,0.8062126625246381,0.7636533885868626,0.030593371939993202,8
0.02428274154663086,0.0017683931855784092,0.010546064376831055,0.0011555441869603872,1.0,1,"{'model__C': 1, 'model__gamma': 1}",0.6310545019642886,0.6512235069568582,0.6463685144763912,0.6312300656120882,0.7050595238095237,0.6529872225638299,0.02725017672614825,14
0.014881467819213868,0.0010682998927610521,0.008009815216064453,0.000485430124365553,10.0,scale,"{'model__C': 10, 'model__gamma': 'scale'}",0.8673505109650069,0.8204455266955268,0.7896972889099546,0.8184642976309643,0.8292372626772411,0.8250389773757387,0.024985005986227046,3
0.01817917823791504,0.0027839533741395956,0.010726737976074218,0.0010653168921099946,10.0,0.001,"{'model__C': 10, 'model__gamma': 0.001}",0.6935594228766919,0.7051554039647249,0.6893033127210342,0.6738584559911843,0.7345142965862144,0.69927817842797,0.020270620131419486,11
0.014940357208251953,0.002280809455021541,0.009108686447143554,0.00175153116088299,10.0,0.01,"{'model__C': 10, 'model__gamma': 0.01}",0.850511595135251,0.7427234251795656,0.7659593746619062,0.7556300816104737,0.8348637605963771,0.7899376474367148,0.04397432934099679,6
0.015200948715209961,0.0010494099924355865,0.007505893707275391,0.0007047649165450453,10.0,0.1,"{'model__C': 10, 'model__gamma': 0.1}",0.8507893993338898,0.814004708741551,0.7968235104333258,0.8012559485964202,0.8359743654380563,0.8197695865086485,0.020626849781453047,4
0.02473759651184082,0.0015676654868152196,0.011658430099487305,0.000905505376679531,10.0,1,"{'model__C': 10, 'model__gamma': 1}",0.6439036052788175,0.6653603211307646,0.64599260979243,0.6599389416553596,0.7231689481689482,0.6676728852052639,0.02891362256826037,12
0.019001340866088866,0.0026331472961539913,0.007006120681762695,0.001060979322238607,100.0,scale,"{'model__C': 100, 'model__gamma': 'scale'}",0.8637814167467994,0.807444243520193,0.784424614429963,0.8410907164402648,0.8506470800288392,0.8294776142332119,0.02924039503181777,2
0.012948703765869141,0.0011115176377548524,0.008174562454223632,0.0016986437396298514,100.0,0.001,"{'model__C': 100, 'model__gamma': 0.001}",0.8485165774387465,0.7406273743623142,0.7453729477152218,0.7650542005420055,0.8025130393551446,0.7804168278826865,0.04043044129980237,7
0.01337747573852539,0.0009343089577291396,0.006373405456542969,0.0008372348185001576,100.0,0.01,"{'model__C': 100, 'model__gamma': 0.01}",0.8748547567175018,0.8188136064848393,0.8476677648690827,0.8073128290335106,0.8609871995947945,0.8419272313399458,0.02534898239984762,1
0.019283580780029296,0.0015695960190369672,0.00867161750793457,0.0012358011973492035,100.0,0.1,"{'model__C': 100, 'model__gamma': 0.1}",0.8586768018930615,0.8067183528018714,0.7850139312164629,0.7954978354978354,0.8302936395041659,0.8152401121826796,0.026417246583482348,5
0.02194948196411133,0.00043457080704247,0.010339975357055664,0.0012094146909621842,100.0,1,"{'model__C': 100, 'model__gamma': 1}",0.6439036052788175,0.6653603211307646,0.64599260979243,0.6599389416553596,0.7231689481689482,0.6676728852052639,0.02891362256826037,12
