mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__C,param_model__gamma,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.029558420181274414,0.009106923675648835,0.0227142333984375,0.009524225958253526,0.1,scale,"{'model__C': 0.1, 'model__gamma': 'scale'}",0.6671971178409998,0.5261400577417081,0.5603724300640378,0.6390151515151514,0.5812971181598335,0.5948043750643461,0.05153269886214481,16
0.03252043724060059,0.0036093307546474413,0.015614652633666992,0.001826229621216361,0.1,0.001,"{'model__C': 0.1, 'model__gamma': 0.001}",0.27626979995538037,0.1015625,0.10209424083769633,0.10209424083769633,0.10209424083769633,0.1368230044936939,0.06972370187662963,20
0.025499248504638673,0.0033790349400982926,0.012396526336669923,0.0013276057770434436,0.1,0.01,"{'model__C': 0.1, 'model__gamma': 0.01}",0.5089477102482555,0.4858058608058608,0.4015932317242189,0.4333435605186094,0.4420732272659843,0.45435271811258576,0.038329224760753844,17
0.024884939193725586,0.001612503058180948,0.014076566696166993,0.0015429972681304679,0.1,0.1,"{'model__C': 0.1, 'model__gamma': 0.1}",0.6572992908103654,0.5497888981173865,0.583723826187515,0.6467454001936761,0.5509408557246123,0.597699654206711,0.046118871269943226,15
0.026182889938354492,0.002319237935786169,0.013503026962280274,0.000886075589664953,0.1,1,"{'model__C': 0.1, 'model__gamma': 1}",0.1798734905117884,0.24924585218702866,0.16895929642575264,0.22658560630956293,0.17756599846642568,0.20044604878011163,0.03163175527938446,19
0.017812681198120118,0.002326835147936928,0.012075567245483398,0.0009425362652703174,1.0,scale,"{'model__C': 1, 'model__gamma': 'scale'}",0.7234524834982977,0.7886403508771931,0.7184519062808536,0.7209108459108459,0.7554996548194923,0.7413910482773365,0.02719920736188156,8
0.030982017517089844,0.0030948777895250623,0.01500234603881836,0.002105401101776215,1.0,0.001,"{'model__C': 1, 'model__gamma': 0.001}",0.4753793588584062,0.43847688012027863,0.38562901744719924,0.47462302647335164,0.42461461604339135,0.43974457978852544,0.0336016680401476,18
0.023391580581665038,0.0028029470071210217,0.012311363220214843,0.002791281906119895,1.0,0.01,"{'model__C': 1, 'model__gamma': 0.01}",0.7156384944490654,0.6831214006118709,0.6527803412493335,0.6815242763772176,0.6940026959406804,0.6854134417256336,0.020359898852281788,11
0.01768660545349121,0.003534616194809101,0.009897661209106446,0.0018642769282110562,1.0,0.1,"{'model__C': 1, 'model__gamma': 0.1}",0.7223559773559773,0.7686727147678607,0.7203136918382913,0.7300032400032399,0.7429501498749451,0.7368591547680629,0.01777808137635887,9
0.030536937713623046,0.003950598918750154,0.01265406608581543,0.002766084793910324,1.0,1,"{'model__C': 1, 'model__gamma': 1}",0.5951236263736264,0.6947263469002599,0.6656553159734495,0.7036631741085382,0.6469791666666667,0.6612295260045081,0.03876932247448678,14
0.01489720344543457,0.0019698032631861513,0.006578874588012695,0.0005474081728924769,10.0,scale,"{'model__C': 10, 'model__gamma': 'scale'}",0.8049841339315023,0.8502490976564485,0.7945786647992531,0.8045569620253165,0.8189006647540747,0.814653904633319,0.019408867600802304,5
0.01682882308959961,0.0034870120742459,0.011073684692382813,0.0018966711667942643,10.0,0.001,"{'model__C': 10, 'model__gamma': 0.001}",0.7184345321733584,0.681458397585799,0.6714796831075901,0.6920383411580595,0.6734884744457281,0.687379885694107,0.017128596238113674,10
0.013760662078857422,0.0026350904376407497,0.009003925323486327,0.0014969195988584,10.0,0.01,"{'model__C': 10, 'model__gamma': 0.01}",0.7520768892720113,0.8088870906627105,0.7720390176272529,0.8289177489177489,0.8039051226551226,0.7931651738269693,0.027478476664062595,6
0.01811556816101074,0.0052218800283874295,0.008063554763793945,0.0014752946128918395,10.0,0.1,"{'model__C': 10, 'model__gamma': 0.1}",0.822118023755338,0.8511012424889136,0.7904038191063508,0.8111403508771929,0.8271497755728798,0.820382642360135,0.0198825945485741,3
0.028754568099975585,0.00335049941413564,0.014417743682861328,0.0018051558277372055,10.0,1,"{'model__C': 10, 'model__gamma': 1}",0.5896291208791209,0.7005498660457191,0.6932047806382791,0.6891370311223102,0.6690485678537149,0.6683138733078289,0.04070417776528593,12
0.02801480293273926,0.002783582826272445,0.008436059951782227,0.0022152107759447304,100.0,scale,"{'model__C': 100, 'model__gamma': 'scale'}",0.8380963506534282,0.850130412102243,0.8152500412609341,0.8238873636914974,0.8128776114536749,0.8280483558323555,0.01414101556112144,2
0.017423152923583984,0.006194974793323023,0.01183629035949707,0.0020695327330540604,100.0,0.001,"{'model__C': 100, 'model__gamma': 0.001}",0.764454327745467,0.783657758591741,0.7608102183963017,0.8213747228381374,0.7815099715099716,0.7823613998163237,0.021492145077629626,7
0.018120241165161134,0.0014580190799550273,0.008212614059448241,0.0022978545836989466,100.0,0.01,"{'model__C': 100, 'model__gamma': 0.01}",0.8306338533204032,0.8376390884397974,0.8090342110938805,0.8435443037974684,0.84605128567487,0.8333805484652839,0.013283622579872789,1
0.023242664337158204,0.004202508148642656,0.011226129531860352,0.0029773720382955666,100.0,0.1,"{'model__C': 100, 'model__gamma': 0.1}",0.812237158127569,0.865100283220623,0.8302177177177177,0.7771404863510127,0.808917748917749,0.8187226788669344,0.028810746150589848,4
0.028248167037963866,0.003030689011960309,0.011167383193969727,0.0018463690077986145,100.0,1,"{'model__C': 100, 'model__gamma': 1}",0.5896291208791209,0.7005498660457191,0.6932047806382791,0.6891370311223102,0.6690485678537149,0.6683138733078289,0.04070417776528593,12
