mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__C,param_model__gamma,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.03607635498046875,0.005255732691088002,0.020198678970336913,0.006323134225436066,0.1,scale,"{'model__C': 0.1, 'model__gamma': 'scale'}",0.6363684443181459,0.5781303359962732,0.5851721912742602,0.636343674473562,0.6368935888962327,0.6145816469916948,0.02698031611489222,16
0.03294153213500976,0.006900967290969536,0.01586804389953613,0.0024189606684257305,0.1,0.001,"{'model__C': 0.1, 'model__gamma': 0.001}",0.10362694300518134,0.10209424083769633,0.10209424083769633,0.10209424083769633,0.10416666666666667,0.1028152664369874,0.0008994148293897996,20
0.030745172500610353,0.0026607431331289104,0.01462869644165039,0.002215995385416085,0.1,0.01,"{'model__C': 0.1, 'model__gamma': 0.01}",0.46707765107852006,0.4728069504565826,0.5067244278716093,0.4757848077156165,0.4657572561053574,0.4776302186455371,0.015003108942817731,17
0.027070140838623045,0.0017077368694391906,0.016389989852905275,0.0012223352998148396,0.1,0.1,"{'model__C': 0.1, 'model__gamma': 0.1}",0.6244321914082863,0.592401104642484,0.5761813816435666,0.6709474323614394,0.6511978146078571,0.6230319849327267,0.03528284143225947,15
0.03191208839416504,0.003333410812626066,0.01660642623901367,0.0033934735616338967,0.1,1,"{'model__C': 0.1, 'model__gamma': 1}",0.26995946057747994,0.16032608695652173,0.11536972512582268,0.11513157894736842,0.11772486772486772,0.1557023438664121,0.05965075609573031,19
0.021389484405517578,0.006770503403414655,0.013042116165161132,0.0028499645204529815,1.0,scale,"{'model__C': 1, 'model__gamma': 'scale'}",0.7683040441722228,0.7800993405501602,0.7454274355585117,0.7535109945173437,0.7564137139882197,0.7607511057572915,0.012144530577885027,9
0.023341655731201172,0.0034756390444548903,0.011376047134399414,0.002241327204446679,1.0,0.001,"{'model__C': 1, 'model__gamma': 0.001}",0.446078431372549,0.4738573727434152,0.4931477408889242,0.493421052631579,0.44829871054790443,0.47096066163687433,0.020677601382618253,18
0.017429065704345704,0.0028653199368325146,0.010678958892822266,0.002022503484999605,1.0,0.01,"{'model__C': 1, 'model__gamma': 0.01}",0.7051574338732363,0.6981246664981604,0.7353817072689224,0.7418328688625502,0.7041291572893223,0.7169251667584384,0.0179817336058023,10
0.0141571044921875,0.002012229126072241,0.009202384948730468,0.000741044197491126,1.0,0.1,"{'model__C': 1, 'model__gamma': 0.1}",0.7956758431441976,0.8059957586273375,0.7569569939793444,0.7512785412785412,0.7637799564270153,0.7747374186912872,0.021918165278162163,8
0.028538990020751952,0.0022740971756500888,0.012692022323608398,0.0031974265968438336,1.0,1,"{'model__C': 1, 'model__gamma': 1}",0.7005341543456427,0.6738062129459181,0.6258763655232151,0.6513398099375187,0.6666048401342519,0.6636322765773094,0.024701041491308088,12
0.01437363624572754,0.0015610144032340934,0.008577632904052734,0.0009684331234711767,10.0,scale,"{'model__C': 10, 'model__gamma': 'scale'}",0.8514113810166442,0.8416486291486291,0.7944085539810908,0.8357502781077362,0.7960571148071148,0.8238551914122431,0.023905148476560292,3
0.017124652862548828,0.0018675202414685432,0.010026979446411132,0.0019277216427838154,10.0,0.001,"{'model__C': 10, 'model__gamma': 0.001}",0.7212271341463414,0.7359644384797435,0.7042132717213523,0.7211580280545797,0.675721481939449,0.7116568708682933,0.020588730490258715,11
0.0165560245513916,0.003489306268370907,0.01027693748474121,0.0012582452505843884,10.0,0.01,"{'model__C': 10, 'model__gamma': 0.01}",0.817812482875774,0.8263980507517681,0.7667681380010147,0.8353115802992991,0.7850650978442116,0.8062710699544136,0.026045443729694247,5
0.016956806182861328,0.0024640355503799303,0.00788722038269043,0.002013754694353677,10.0,0.1,"{'model__C': 10, 'model__gamma': 0.1}",0.8392520981128577,0.8161297883900623,0.8017857142857142,0.825202212150569,0.776977245787417,0.8118694117453241,0.02128318626613466,4
0.02484278678894043,0.0026329395449798763,0.011226129531860352,0.0015724753929784025,10.0,1,"{'model__C': 10, 'model__gamma': 1}",0.709421537079997,0.6616645950564871,0.6015782714966018,0.6764598284896545,0.660120335759722,0.6618489135764924,0.03496342544120523,13
0.02205038070678711,0.003092648813168,0.007173681259155273,0.001815290244154066,100.0,scale,"{'model__C': 100, 'model__gamma': 'scale'}",0.870307665260197,0.8296370922953201,0.7909959758551308,0.8428472528655739,0.8218765157546971,0.8311329004061838,0.02596451064837452,2
0.01566967964172363,0.0045609911250020846,0.009290599822998047,0.0026093988506745475,100.0,0.001,"{'model__C': 100, 'model__gamma': 0.001}",0.8307995513258671,0.800168918918919,0.7893087007969393,0.8270905923344947,0.7615687183121628,0.8017872963376765,0.025525815318361816,6
0.015418481826782227,0.001751480096411652,0.007405567169189453,0.0011794937709000515,100.0,0.01,"{'model__C': 100, 'model__gamma': 0.01}",0.8768389145101473,0.8379998814271115,0.8189738314521322,0.8162736717908108,0.8078451828451829,0.8315862964050769,0.024682482598104585,1
0.01950674057006836,0.0017340957070200213,0.008955144882202148,0.001954321718158114,100.0,0.1,"{'model__C': 100, 'model__gamma': 0.1}",0.8391546339662818,0.7892640692640693,0.7588728159131871,0.8254183959130661,0.7824939324971045,0.7990407695107418,0.02928394602939466,7
0.025768136978149413,0.003074335790774503,0.009666824340820312,0.0006691842467934198,100.0,1,"{'model__C': 100, 'model__gamma': 1}",0.709421537079997,0.6616645950564871,0.6015782714966018,0.6764598284896545,0.660120335759722,0.6618489135764924,0.03496342544120523,13
