mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__C,param_model__gamma,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.03848166465759277,0.010336019229909028,0.02462482452392578,0.00804197653569002,0.1,scale,"{'model__C': 0.1, 'model__gamma': 'scale'}",0.6294003766261217,0.5954941116231438,0.582012373977151,0.5893181818181819,0.5831065843164156,0.5958663256722028,0.017448737958068557,16
0.02875819206237793,0.0033336920791051283,0.014504337310791015,0.0032816287236686315,0.1,0.001,"{'model__C': 0.1, 'model__gamma': 0.001}",0.1015625,0.23773811309434528,0.24458323694964917,0.2170489817548641,0.10209424083769633,0.180605414527311,0.06495725876423306,20
0.03130745887756348,0.004685259125232374,0.017718791961669922,0.004663351997066865,0.1,0.01,"{'model__C': 0.1, 'model__gamma': 0.01}",0.4752672519674294,0.43797101449275366,0.4281060708036075,0.4060542951671984,0.43287803407206393,0.4360553333006106,0.022425845329349714,17
0.02420635223388672,0.004219541225817738,0.014740562438964844,0.000991711754894418,0.1,0.1,"{'model__C': 0.1, 'model__gamma': 0.1}",0.6424688772325176,0.6269173303579445,0.6135829391861602,0.5881603929844365,0.6074569212140567,0.6157172921950231,0.018293496344227132,15
0.02598152160644531,0.0035876720699679386,0.016298818588256835,0.0031937898156161144,0.1,1,"{'model__C': 0.1, 'model__gamma': 1}",0.12644110275689224,0.18149236192714455,0.20977562295636487,0.1720720720720721,0.2363123993558776,0.18521871181367028,0.03702737889166481,19
0.018416452407836913,0.0021652695434819765,0.012239503860473632,0.0015384886729172694,1.0,scale,"{'model__C': 1, 'model__gamma': 'scale'}",0.7939346397724906,0.698541079311742,0.7519604562039005,0.6874468895302228,0.7634792186856076,0.7390724567007927,0.04019861050311236,9
0.02370615005493164,0.004494455545723363,0.014068841934204102,0.0025261334718294243,1.0,0.001,"{'model__C': 1, 'model__gamma': 0.001}",0.4095689766421473,0.47378315559201534,0.39915639915639917,0.380227398315444,0.4413505074160812,0.42081728742441743,0.03307643870753406,18
0.020684003829956055,0.0023591658272311723,0.012595701217651366,0.001180424146970729,1.0,0.01,"{'model__C': 1, 'model__gamma': 0.01}",0.7159847109937855,0.6918714805643434,0.678030183205368,0.6649486825285049,0.7309532370507981,0.6963576588685599,0.024185206881818987,11
0.01853032112121582,0.001423955792210858,0.012346887588500976,0.0024965395363612895,1.0,0.1,"{'model__C': 1, 'model__gamma': 0.1}",0.81755281204276,0.7426824845212586,0.7692503323507311,0.7178632770738034,0.7849176568688764,0.7664533125714859,0.03431022585775945,8
0.03550701141357422,0.0036326634404662867,0.013961219787597656,0.003178331022538733,1.0,1,"{'model__C': 1, 'model__gamma': 1}",0.7150193019880711,0.7017818701394721,0.5936163499260403,0.6487231547249007,0.689084655130978,0.6696450663818926,0.04401723557116939,14
0.01878519058227539,0.003419354258549554,0.007853174209594726,0.0012898080101418456,10.0,scale,"{'model__C': 10, 'model__gamma': 'scale'}",0.8593409640984268,0.8090627258682295,0.8174713133875717,0.7476411617278491,0.8328164172345006,0.8132665164633156,0.037005655518423566,3
0.016454362869262697,0.0019943860589884603,0.01207265853881836,0.0032538028451342678,10.0,0.001,"{'model__C': 10, 'model__gamma': 0.001}",0.7420767461881275,0.6833800946199909,0.660707243843965,0.6766371698632556,0.7273643023643024,0.6980331113759283,0.031195762957632583,10
0.01338181495666504,0.0011648888435117572,0.009559011459350586,0.002457243231406538,10.0,0.01,"{'model__C': 10, 'model__gamma': 0.01}",0.8126566540133136,0.7636286520497046,0.7937658370877549,0.8181318681318681,0.8078856177329744,0.7992137258031231,0.019543730980389976,5
0.018907642364501952,0.0039612105336186195,0.009902095794677735,0.0025548744423438256,10.0,0.1,"{'model__C': 10, 'model__gamma': 0.1}",0.847512306610408,0.8370782092243279,0.804476678914064,0.7668871698476961,0.8017611043069196,0.8115430937806831,0.02858530906515102,4
0.028951025009155272,0.003117087124062904,0.011167621612548828,0.002427136104309344,10.0,1,"{'model__C': 10, 'model__gamma': 1}",0.7147419971333016,0.7086485061398413,0.6090599284168594,0.6660169662177695,0.7036927120245688,0.6804320219864681,0.03953776333311271,12
0.022062110900878906,0.004954671294137516,0.008960151672363281,0.00350623551178183,100.0,scale,"{'model__C': 100, 'model__gamma': 'scale'}",0.8355338681407262,0.85612348534473,0.8624931267428617,0.7941360754828247,0.8136979233525417,0.8323968958127368,0.02565976112823586,1
0.015089797973632812,0.004637921701159717,0.007395219802856445,0.0011691440886265278,100.0,0.001,"{'model__C': 100, 'model__gamma': 0.001}",0.8121347694007179,0.7499278499278499,0.7796728037691893,0.7558661674689487,0.8062273776947689,0.7807657936522949,0.025315883099604117,7
0.019721412658691408,0.0059942778582907225,0.00752725601196289,0.0012069863045996866,100.0,0.01,"{'model__C': 100, 'model__gamma': 0.01}",0.8553896076441738,0.8185046518379852,0.8689103800887517,0.7847840394899218,0.8201559972003367,0.8295489352522338,0.029769659263342234,2
0.0201291561126709,0.0035231757221043723,0.008761405944824219,0.002482552694884958,100.0,0.1,"{'model__C': 100, 'model__gamma': 0.1}",0.8140551643192488,0.8429487992558768,0.8098737528940347,0.7225038641998557,0.8004141404599557,0.7979591442257944,0.04031038355708016,6
0.028763294219970703,0.004462135425359111,0.012164545059204102,0.003030963139371211,100.0,1,"{'model__C': 100, 'model__gamma': 1}",0.7147419971333016,0.7086485061398413,0.6090599284168594,0.6660169662177695,0.7036927120245688,0.6804320219864681,0.03953776333311271,12
