mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__C,param_model__gamma,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.06133880615234375,0.031750247168761514,0.0320401668548584,0.01022139613507024,0.1,scale,"{'model__C': 0.1, 'model__gamma': 'scale'}",0.5942409115763851,0.6035097813578827,0.6395199468969961,0.6096601760782752,0.597626609627517,0.6089114851074112,0.016181415370838,16
0.043658208847045896,0.004854259175396115,0.020934677124023436,0.0024547386678137944,0.1,0.001,"{'model__C': 0.1, 'model__gamma': 0.001}",0.1015625,0.10209424083769633,0.10209424083769633,0.10209424083769633,0.21103406692794693,0.12377585788820718,0.043629590571692294,20
0.029896640777587892,0.001002143331680489,0.018834686279296874,0.000824775565900634,0.1,0.01,"{'model__C': 0.1, 'model__gamma': 0.01}",0.44910236822001526,0.4588468309859155,0.48401613626176604,0.43780166469661147,0.4083158315831583,0.44761656634949337,0.02487623439522351,18
0.03275012969970703,0.001992094666524596,0.01902904510498047,0.002997301890865107,0.1,0.1,"{'model__C': 0.1, 'model__gamma': 0.1}",0.6095902547065338,0.6168877418877419,0.659933662763149,0.6137793707686181,0.6322751846728404,0.6264932429597766,0.018391909827020606,15
0.043912220001220706,0.004614789372430911,0.02460308074951172,0.002460863770041714,0.1,1,"{'model__C': 0.1, 'model__gamma': 1}",0.11459424083769633,0.32112443915392364,0.17756599846642568,0.11513157894736842,0.18989071038251365,0.18366139355758554,0.0754170460962067,19
0.04045038223266602,0.011989104283976586,0.02037334442138672,0.003098238201568657,1.0,scale,"{'model__C': 1, 'model__gamma': 'scale'}",0.7454790665997563,0.7480101199613396,0.7442925966885986,0.7246251228302409,0.7497643204396534,0.7424342453039177,0.009107245791849102,9
0.038434934616088864,0.007940711257039199,0.02109665870666504,0.0031496537570385678,1.0,0.001,"{'model__C': 1, 'model__gamma': 0.001}",0.4922408622124185,0.5355409489362468,0.49662087405495114,0.35926081307854707,0.397833307475295,0.45629936115149167,0.06638012410437119,17
0.033834218978881836,0.0032942886879381342,0.02074289321899414,0.004171857952120264,1.0,0.01,"{'model__C': 1, 'model__gamma': 0.01}",0.6891629416773095,0.6921763006035886,0.701554209499946,0.6919034602907606,0.7288419641360818,0.7007277752415373,0.014668553023279927,10
0.025784778594970702,0.00478521871710363,0.016566658020019533,0.002708440702560078,1.0,0.1,"{'model__C': 1, 'model__gamma': 0.1}",0.7223028314986617,0.7525031337333552,0.7268607736349673,0.7604362831183448,0.7593834354397734,0.7442972914850203,0.016390137657721827,8
0.043613529205322264,0.005440220053330308,0.020722436904907226,0.003517069006900977,1.0,1,"{'model__C': 1, 'model__gamma': 1}",0.6559281416771474,0.6545756477821695,0.65959461048989,0.6921049732206734,0.637587662881606,0.6599582072102972,0.01777189576416495,14
0.03197355270385742,0.004915261227850229,0.018796730041503906,0.002533006359750289,10.0,scale,"{'model__C': 10, 'model__gamma': 'scale'}",0.7882109838111058,0.8601900219547278,0.7982927380517743,0.8213787805126913,0.8151255707762557,0.816639619021311,0.02476362223350198,2
0.04155468940734863,0.004930976721132642,0.02621769905090332,0.002862450609042101,10.0,0.001,"{'model__C': 10, 'model__gamma': 0.001}",0.7020795727839912,0.6875450937950938,0.7050345171929872,0.6778921712218855,0.6931386093761369,0.6931379928740189,0.009850834893489995,11
0.031876230239868165,0.0027343947531141516,0.02062358856201172,0.003407753001939503,10.0,0.01,"{'model__C': 10, 'model__gamma': 0.01}",0.7703075211644701,0.769743705900118,0.8047787933672765,0.7949991336067286,0.8211238993892453,0.7921906106855677,0.01993097328718564,6
0.05865287780761719,0.027373646644097926,0.02188100814819336,0.004479080056297509,10.0,0.1,"{'model__C': 10, 'model__gamma': 0.1}",0.7953288121835178,0.8136795774647887,0.7947117645151353,0.8361362838075167,0.7951489951489951,0.8070010866239908,0.016255481879502362,4
0.047454214096069335,0.007128528151713189,0.018536090850830078,0.002036591319633286,10.0,1,"{'model__C': 10, 'model__gamma': 1}",0.6617585918332873,0.6594669992361636,0.6848543348543349,0.6910147966069019,0.6415908499058647,0.6677371144873104,0.018014518638636498,12
0.03358988761901856,0.0033903495146713355,0.012320947647094727,0.002558175694303653,100.0,scale,"{'model__C': 100, 'model__gamma': 'scale'}",0.7942796520037436,0.808521021021021,0.8425219806033759,0.8243645973909132,0.7844618767457063,0.810829825552952,0.020794664159937217,3
0.023848247528076173,0.002201975931754298,0.016354846954345702,0.0031598039020627427,100.0,0.001,"{'model__C': 100, 'model__gamma': 0.001}",0.769466800804829,0.7501332906224211,0.7966336178361495,0.7872866287339972,0.8004031673552221,0.7807847010705238,0.018686633052697816,7
0.028113079071044923,0.0017066360308924913,0.011740541458129883,0.0006425497853727531,100.0,0.01,"{'model__C': 100, 'model__gamma': 0.01}",0.793443396890336,0.8744932432432433,0.8426902288542719,0.8416940979440979,0.8290747193186219,0.8362791372501143,0.026144009186160905,1
0.034145355224609375,0.0034418629948578913,0.01457209587097168,0.002808567815400108,100.0,0.1,"{'model__C': 100, 'model__gamma': 0.1}",0.7705214741398952,0.7940611814345993,0.8365220923851778,0.8163926940639269,0.7563950886406237,0.7947785061328445,0.029229796466407155,5
0.03585653305053711,0.006217703842296761,0.016857242584228514,0.001975365898859855,100.0,1,"{'model__C': 100, 'model__gamma': 1}",0.6617585918332873,0.6594669992361636,0.6848543348543349,0.6910147966069019,0.6415908499058647,0.6677371144873104,0.018014518638636498,12
