mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__C,param_model__gamma,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.034974861145019534,0.007555869040041928,0.01702146530151367,0.004169380853223918,0.1,scale,"{'model__C': 0.1, 'model__gamma': 'scale'}",0.5492274569402229,0.6340880382748377,0.5850733244418811,0.5784374496247665,0.6194812472481288,0.5932615033059674,0.030265746347813177,16
0.02693514823913574,0.0019757382834992903,0.012852239608764648,0.0021092009895143076,0.1,0.001,"{'model__C': 0.1, 'model__gamma': 0.001}",0.1015625,0.10209424083769633,0.10209424083769633,0.10209424083769633,0.23737373737373738,0.12904379197736526,0.05416536420668665,20
0.023928451538085937,0.0021315010139787,0.012480783462524413,0.0014465649919195873,0.1,0.01,"{'model__C': 0.1, 'model__gamma': 0.01}",0.4192363742349169,0.4839880952380953,0.4903117715617716,0.44551540751901275,0.46813405326032087,0.4614371403628235,0.02615929958370609,17
0.02171812057495117,0.0018041765289680942,0.012006187438964843,0.0022332571995041755,0.1,0.1,"{'model__C': 0.1, 'model__gamma': 0.1}",0.5707117618583205,0.6441926927355182,0.6087066738348044,0.6130947293447293,0.6250620716020603,0.6123535858750865,0.024179020259961485,15
0.023710870742797853,0.0027628505705705004,0.012403583526611328,0.0026143515288500102,0.1,1,"{'model__C': 0.1, 'model__gamma': 1}",0.3380773361976369,0.15974886641088246,0.19878085043116264,0.12753388881979855,0.2321920712317151,0.21126660261823912,0.0725809560412344,19
0.018405866622924805,0.002492927658424471,0.009967422485351563,0.0019411752017429557,1.0,scale,"{'model__C': 1, 'model__gamma': 'scale'}",0.7932834906690236,0.7231319054080249,0.7958208568127697,0.7737848457257741,0.7843458229534178,0.7740733843138019,0.02661811890236225,8
0.02107391357421875,0.002362292432407359,0.009893274307250977,0.00026757782457012433,1.0,0.001,"{'model__C': 1, 'model__gamma': 0.001}",0.4411862990810359,0.49262441150989533,0.4897172374194433,0.4495148574893875,0.4255661813683509,0.4597217973736226,0.026820368617889365,18
0.017995119094848633,0.002788940712413654,0.010691642761230469,0.0015024818564087963,1.0,0.01,"{'model__C': 1, 'model__gamma': 0.01}",0.7437078623022033,0.6720506993374867,0.774838837195159,0.7052326349033927,0.7155389922309635,0.7222738051938411,0.03487297218705537,10
0.014949703216552734,0.0014412600947395497,0.010268068313598633,0.0016795190755674186,1.0,0.1,"{'model__C': 1, 'model__gamma': 0.1}",0.7790269449996299,0.7601119801410932,0.7587265258215963,0.7848802824249329,0.7505283800338929,0.766654822684229,0.013045808718420942,9
0.025609636306762697,0.002193003052099087,0.011147594451904297,0.0017271509854039117,1.0,1,"{'model__C': 1, 'model__gamma': 1}",0.703212456557527,0.6287609460554666,0.6545562639141874,0.7078018846247847,0.6794091520215115,0.6747481406346955,0.029822898083952856,14
0.016103172302246095,0.003366880680935484,0.00806283950805664,0.0018038334174920335,10.0,scale,"{'model__C': 10, 'model__gamma': 'scale'}",0.8309635281197618,0.809787230078326,0.8185298189112071,0.8565959661850072,0.807857329160146,0.8247467744908896,0.017892517467042658,4
0.016767311096191406,0.002973422645573524,0.009972810745239258,0.0017219480247470276,10.0,0.001,"{'model__C': 10, 'model__gamma': 0.001}",0.7488345439390331,0.6691832710668327,0.7542713959285418,0.692520325203252,0.7051548089591568,0.7139928690193632,0.032812752257046135,11
0.013423871994018555,0.0018488134943637135,0.00997304916381836,0.0009528057315277038,10.0,0.01,"{'model__C': 10, 'model__gamma': 0.01}",0.8472053531264057,0.8165856950067476,0.7996921085909316,0.8074291498219559,0.8003519018929978,0.8142528416878078,0.017567720745139948,6
0.018238019943237305,0.0037127427997672544,0.008988475799560547,0.0015145878014894496,10.0,0.1,"{'model__C': 10, 'model__gamma': 0.1}",0.8452380952380952,0.7898385999413398,0.8187027218098268,0.8186376311376311,0.835590465872156,0.8216015027998097,0.018870342097521364,5
0.02807340621948242,0.004011077242411429,0.012161445617675782,0.002590963206618922,10.0,1,"{'model__C': 10, 'model__gamma': 1}",0.7077265314594081,0.6644967746091341,0.648531269996287,0.7210904071773637,0.6781265214216163,0.6839943009327618,0.02687582853276907,12
0.021564006805419922,0.001682590038145791,0.008917427062988282,0.0014367739973207415,100.0,scale,"{'model__C': 100, 'model__gamma': 'scale'}",0.871031746031746,0.8368332147937412,0.8568187911886316,0.8243076368076367,0.847915689951555,0.8473814157546622,0.016077011193766543,2
0.016568708419799804,0.003271706366274329,0.011707496643066407,0.0016213833624772066,100.0,0.001,"{'model__C': 100, 'model__gamma': 0.001}",0.8670841573280598,0.7676469168898874,0.8006000363020911,0.7891374154162432,0.7380039310944757,0.7924944914061514,0.04295861078299825,7
0.015974760055541992,0.002207813632947228,0.007018089294433594,0.0012089989635219215,100.0,0.01,"{'model__C': 100, 'model__gamma': 0.01}",0.881685699731298,0.8396318039056214,0.8828460613491146,0.8289661853340954,0.8404081898800209,0.85470758804003,0.022864662949046287,1
0.020595693588256837,0.0020259284421861746,0.009392929077148438,0.0024274016805030363,100.0,0.1,"{'model__C': 100, 'model__gamma': 0.1}",0.8578444640870893,0.8038208235576656,0.8119753434970826,0.8238683669619743,0.8554926442121564,0.8306003284631936,0.022231606162696576,3
0.030576086044311522,0.0050450390366464535,0.013390302658081055,0.001952132813773097,100.0,1,"{'model__C': 100, 'model__gamma': 1}",0.7077265314594081,0.6644967746091341,0.648531269996287,0.7210904071773637,0.6781265214216163,0.6839943009327618,0.02687582853276907,12
