mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__C,param_model__gamma,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.030007553100585938,0.0019422453278242536,0.01871333122253418,0.004288219418226719,0.1,scale,"{'model__C': 0.1, 'model__gamma': 'scale'}",0.6780547584887613,0.557936507936508,0.5736803562888569,0.5959801709254762,0.5841115271077831,0.5979526641494772,0.0419577192149591,16
0.033759689331054686,0.011050348463058083,0.01631760597229004,0.0032997068745493074,0.1,0.001,"{'model__C': 0.1, 'model__gamma': 0.001}",0.1015625,0.10209424083769633,0.10209424083769633,0.10209424083769633,0.2290850165812481,0.12738604781886742,0.05084990141662707,20
0.028892993927001953,0.0053673784288975086,0.017724275588989258,0.004378806743734406,0.1,0.01,"{'model__C': 0.1, 'model__gamma': 0.01}",0.45099356947079905,0.41745316745316746,0.38655546023875287,0.40688947091785377,0.46532987398072645,0.42544430841226,0.02885864141600507,18
0.026190996170043945,0.005022425119967868,0.013418626785278321,0.0011893142015520785,0.1,0.1,"{'model__C': 0.1, 'model__gamma': 0.1}",0.6629421303334346,0.5915556141584623,0.6099089571655578,0.5917683792918591,0.6188093520741185,0.6149968866046864,0.026184824311125,15
0.027399396896362303,0.004932093512827701,0.013587093353271485,0.001906371543477136,0.1,1,"{'model__C': 0.1, 'model__gamma': 1}",0.1492831541218638,0.23452883263009844,0.10209424083769633,0.25017746678835817,0.18989071038251365,0.1851948809521061,0.05454171719982133,19
0.02107391357421875,0.001985311703448872,0.012620115280151367,0.0017409612143385678,1.0,scale,"{'model__C': 1, 'model__gamma': 'scale'}",0.789708756682938,0.7447876834227962,0.80154022918892,0.7036077673757576,0.7507656403947046,0.7580820154130233,0.034890054209319496,9
0.027193355560302734,0.006809279558557054,0.014625883102416993,0.0016896349127777628,1.0,0.001,"{'model__C': 1, 'model__gamma': 0.001}",0.46940127893962774,0.3976476285139027,0.39224290780141846,0.44714681989300575,0.4457033819233064,0.43042840341425215,0.030213992529921203,17
0.019588565826416014,0.0032110017436562813,0.013616466522216797,0.0031982133917294797,1.0,0.01,"{'model__C': 1, 'model__gamma': 0.01}",0.7735077422577422,0.6444835130489139,0.7747829326355196,0.643920488730504,0.689747348794574,0.7052884050934507,0.05863130189172487,11
0.018671512603759766,0.0017631842348629558,0.013407754898071288,0.002566716787390123,1.0,0.1,"{'model__C': 1, 'model__gamma': 0.1}",0.763732774697687,0.7500440735734853,0.8013804004214963,0.7181174089068826,0.7912213719384262,0.7648992059075954,0.029780214998427965,8
0.024057626724243164,0.0027627341321790786,0.013107109069824218,0.0035287222433334755,1.0,1,"{'model__C': 1, 'model__gamma': 1}",0.675292479825649,0.6625721450463719,0.6314425904615778,0.6662298319384178,0.6825396182906487,0.663615333112533,0.01753564107752443,14
0.014327096939086913,0.0031091257635188735,0.008979177474975586,0.002544758394237336,10.0,scale,"{'model__C': 10, 'model__gamma': 'scale'}",0.8496219286881938,0.8149587087087088,0.8255785224472767,0.7760817052964184,0.8485777636997149,0.8229637257680624,0.026965088634724917,3
0.02020916938781738,0.0034603827041831464,0.011470746994018555,0.0034748410421874295,10.0,0.001,"{'model__C': 10, 'model__gamma': 0.001}",0.7571283765613169,0.6907295974532147,0.7616076189331626,0.6336229423325588,0.7385788949414277,0.7163334860443361,0.04838475290876406,10
0.014087533950805664,0.0028019460245982375,0.007446432113647461,0.0009187715712323638,10.0,0.01,"{'model__C': 10, 'model__gamma': 0.01}",0.8253597601598934,0.7447395244618443,0.8073790896159316,0.7515469416785207,0.7861537914354816,0.7830358214703343,0.03115056385369402,7
0.016144561767578124,0.002759613875890366,0.009648418426513672,0.003614753484327903,10.0,0.1,"{'model__C': 10, 'model__gamma': 0.1}",0.8258803960867218,0.8023306423306423,0.7871106611946053,0.7631473558683998,0.8360741938022507,0.802908649856524,0.026300286949585427,5
0.025665283203125,0.0045574326913914295,0.010614442825317382,0.0011164339145836259,10.0,1,"{'model__C': 10, 'model__gamma': 1}",0.6944053141018774,0.6840631115459882,0.6527728085867621,0.6692499677106444,0.6700721248778866,0.6741126653646317,0.014185656524676044,12
0.026915836334228515,0.007806714126629824,0.009470081329345703,0.0021146191473432143,100.0,scale,"{'model__C': 100, 'model__gamma': 'scale'}",0.8470203939687507,0.8369477384319602,0.8116575251202394,0.8099507735583685,0.8241157898020643,0.8259384441762766,0.014342423065160727,2
0.015810251235961914,0.0034723587952835994,0.008350849151611328,0.0015400764114769222,100.0,0.001,"{'model__C': 100, 'model__gamma': 0.001}",0.8309090909090909,0.7639219988606629,0.8218038938018997,0.74784532767393,0.8130296933113835,0.7955020009113934,0.033229886025034426,6
0.016948890686035157,0.003229937753016248,0.007294368743896484,0.003236649572236257,100.0,0.01,"{'model__C': 100, 'model__gamma': 0.01}",0.8828230665730666,0.8045073478863433,0.8306088288063774,0.8352376066894014,0.8412113110763345,0.8388776322063046,0.025296587115329006,1
0.022352933883666992,0.006375552579854581,0.009077167510986328,0.0025017457097120635,100.0,0.1,"{'model__C': 100, 'model__gamma': 0.1}",0.8264385077096791,0.8097602739726026,0.7808142150247415,0.8249819624819625,0.8175674580538659,0.8119124834485703,0.016646499364215243,4
0.02731289863586426,0.005302857138153849,0.013332414627075195,0.002706994591224778,100.0,1,"{'model__C': 100, 'model__gamma': 1}",0.6944053141018774,0.6840631115459882,0.6527728085867621,0.6692499677106444,0.6700721248778866,0.6741126653646317,0.014185656524676044,12
